#SmartLogger ESN:1019C0145437
#INV1 ESN:HV19A0007966
#Time;Upv1;Upv2;Upv3;Upv4;Ipv1;Ipv2;Ipv3;Ipv4;Uac1;Uac2;Uac3;Iac1;Iac2;Iac3;Status;Error;Temp;cos;fac;Pac;Qac;Eac;E-Day;E-Total;Cycle Time
01-04-2021 20:05:00;227.9;227.9;227.9;227.9;0.00;0.00;0.00;0.00;227.7;226.0;226.7;0.000;0.000;0.000;2;0;32.6;0.000;50.01;0.000;0.000;0.00;77.89;5599.34;5;
01-04-2021 20:00:00;204.8;204.8;204.8;204.8;0.00;0.00;0.00;0.00;227.4;227.1;225.7;0.000;0.000;0.000;2;0;33.3;0.000;50.01;0.000;0.000;0.00;77.89;5599.34;5;
01-04-2021 19:55:00;514.9;514.9;514.8;514.8;0.00;0.00;0.00;0.00;227.4;227.2;225.9;0.000;0.000;0.000;2;0;35.1;0.000;49.99;0.000;0.000;0.00;77.89;5599.34;5;
01-04-2021 19:50:00;536.0;536.0;538.6;538.6;0.00;0.00;0.00;0.00;227.5;226.1;228.3;0.000;0.000;0.000;2;0;38.3;0.000;49.99;0.000;0.000;0.00;77.89;5599.34;5;
01-04-2021 19:45:00;166.2;166.2;341.5;341.5;0.00;0.00;0.00;0.00;227.8;225.0;227.2;0.496;0.401;0.445;512;0;38.9;-0.943;49.97;0.000;0.004;0.00;77.89;5599.34;5;
01-04-2021 19:40:00;402.2;402.2;450.3;450.3;0.00;0.00;0.00;0.00;228.2;226.0;226.3;0.528;0.457;0.481;512;0;41.1;1.000;49.99;0.069;-0.003;0.01;77.89;5599.34;5;
01-04-2021 19:35:00;444.2;444.2;479.4;479.4;0.00;0.00;0.00;0.00;227.2;227.1;228.0;0.526;0.476;0.487;512;0;41.3;1.000;49.99;0.119;-0.001;0.01;77.88;5599.33;5;
01-04-2021 19:30:00;467.5;467.5;494.0;494.0;0.00;0.00;0.00;0.00;228.5;228.0;226.9;0.589;0.521;0.525;512;0;41.7;1.000;49.98;0.198;-0.002;0.02;77.87;5599.32;5;
01-04-2021 19:25:00;492.3;492.3;504.1;504.1;0.00;0.00;0.00;0.00;229.7;229.0;226.6;0.641;0.612;0.602;512;0;41.9;1.000;49.98;0.263;0.001;0.03;77.85;5599.30;5;
01-04-2021 19:20:00;498.3;498.3;516.1;516.1;0.00;0.00;0.00;0.00;228.5;228.1;227.9;0.740;0.709;0.704;512;0;42.1;1.000;49.98;0.357;0.000;0.03;77.82;5599.27;5;
01-04-2021 19:15:00;510.3;510.3;516.1;516.1;0.32;0.00;0.00;0.33;229.8;227.9;226.8;0.854;0.837;0.838;512;0;42.5;1.000;49.99;0.429;0.001;0.04;77.79;5599.24;5;
01-04-2021 19:10:00;511.5;511.5;540.1;540.1;0.32;0.35;0.00;0.33;227.6;228.3;227.4;0.944;0.943;0.942;512;0;42.7;1.000;50.00;0.529;-0.006;0.05;77.75;5599.20;5;
01-04-2021 19:05:00;516.3;516.3;550.4;550.4;0.32;0.35;0.24;0.33;229.0;226.9;228.4;1.041;1.049;1.061;512;0;42.9;1.000;50.04;0.623;-0.007;0.06;77.70;5599.15;5;
01-04-2021 19:00:00;511.4;511.4;554.5;554.5;0.52;0.35;0.24;0.33;228.7;226.9;230.1;1.142;1.167;1.187;512;0;43.1;1.000;50.06;0.700;-0.022;0.06;77.64;5599.10;5;
