#SmartLogger ESN:1019C0145437
#INV1 ESN:HV19A0007966
#Time;Upv1;Upv2;Upv3;Upv4;Ipv1;Ipv2;Ipv3;Ipv4;Uac1;Uac2;Uac3;Iac1;Iac2;Iac3;Status;Error;Temp;cos;fac;Pac;Qac;Eac;E-Day;E-Total;Cycle Time
04-04-2021 20:05:00;286.9;286.9;286.8;286.8;0.00;0.00;0.00;0.00;230.9;229.0;230.0;0.000;0.000;0.000;2;0;24.2;0.000;50.02;0.000;0.000;0.00;83.80;5792.52;5;
04-04-2021 20:00:00;516.6;516.6;487.1;487.1;0.00;0.00;0.00;0.00;229.5;226.4;229.2;0.000;0.000;0.000;2;0;25.7;0.000;49.98;0.000;0.000;0.00;83.80;5792.52;5;
04-04-2021 19:55:00;523.1;523.1;522.9;522.9;0.00;0.00;0.00;0.00;229.4;228.5;229.2;0.000;0.000;0.000;2;0;28.5;0.000;49.98;0.000;0.000;0.00;83.80;5792.52;5;
04-04-2021 19:50:00;163.7;163.7;335.6;335.6;0.00;0.00;0.00;0.00;228.9;229.5;229.3;0.000;0.000;0.000;512;0;31.3;-0.998;49.97;0.000;-0.001;0.00;83.80;5792.52;5;
04-04-2021 19:45:00;581.7;581.7;582.0;582.0;0.00;0.00;0.00;0.00;229.9;230.7;229.3;0.000;0.000;0.000;3;0;32.2;0.000;49.97;0.000;0.000;0.01;83.80;5792.52;5;
04-04-2021 19:40:00;437.1;437.1;492.0;492.0;0.00;0.00;0.00;0.00;229.9;229.4;230.4;0.594;0.545;0.554;512;0;33.6;1.000;49.99;0.092;-0.002;0.00;83.79;5792.51;5;
04-04-2021 19:35:00;473.2;473.2;516.0;516.0;0.00;0.00;0.00;0.00;229.9;230.5;230.4;0.599;0.543;0.564;512;0;33.8;1.000;50.01;0.142;-0.002;0.02;83.79;5792.51;5;
04-04-2021 19:30:00;499.2;499.2;522.1;522.1;0.00;0.00;0.00;0.00;230.9;230.5;232.5;0.629;0.599;0.608;512;0;34.0;0.996;49.99;0.218;0.002;0.02;83.77;5792.49;5;
04-04-2021 19:25:00;515.3;515.3;540.1;540.1;0.00;0.00;0.00;0.00;231.9;229.5;231.7;0.713;0.672;0.696;512;0;34.4;0.996;49.99;0.302;0.003;0.03;83.75;5792.47;5;
04-04-2021 19:20:00;527.3;527.3;540.1;540.1;0.00;0.00;0.00;0.00;231.9;229.6;230.8;0.815;0.786;0.778;512;0;34.6;0.996;50.00;0.369;-0.001;0.03;83.72;5792.44;5;
04-04-2021 19:15:00;527.3;527.3;564.0;564.0;0.34;0.00;0.00;0.30;233.1;230.4;229.5;0.869;0.836;0.829;512;0;35.0;0.996;50.00;0.455;-0.003;0.04;83.69;5792.41;5;
04-04-2021 19:10:00;539.0;539.0;569.9;569.9;0.34;0.00;0.00;0.30;232.1;229.3;229.2;0.918;0.949;0.926;512;0;35.2;0.996;49.98;0.535;0.004;0.05;83.65;5792.37;5;
04-04-2021 19:05:00;539.3;539.3;563.9;563.9;0.34;0.39;0.22;0.30;232.1;231.3;229.0;1.073;1.057;1.055;512;0;35.6;0.996;50.07;0.627;-0.002;0.06;83.60;5792.32;5;
04-04-2021 19:00:00;533.3;533.3;563.9;563.9;0.54;0.39;0.38;0.50;233.0;232.3;232.2;1.172;1.146;1.140;512;0;36.0;0.996;50.03;0.689;0.005;0.06;83.54;5792.26;5;
04-04-2021 18:55:00;533.4;533.4;575.9;575.9;0.54;0.39;0.38;0.50;231.7;231.6;230.8;1.215;1.231;1.211;512;0;36.2;0.996;49.96;0.765;-0.004;0.06;83.48;5792.20;5;
04-04-2021 18:50:00;537.9;537.9;575.9;575.9;0.54;0.39;0.38;0.50;232.3;232.4;231.1;1.276;1.295;1.296;512;0;36.6;0.996;49.99;0.807;0.009;0.07;83.42;5792.14;5;
04-04-2021 18:45:00;544.8;544.8;582.8;582.8;0.54;0.39;0.38;0.50;231.1;231.3;232.1;1.370;1.391;1.387;512;0;37.0;0.996;49.97;0.887;0.000;0.07;83.35;5792.07;5;
04-04-2021 18:40:00;551.2;551.2;378.3;378.3;0.54;0.39;0.38;0.50;232.0;232.3;229.6;1.330;1.299;1.299;512;0;37.2;0.996;49.98;0.803;-0.014;0.06;83.28;5792.00;5;
04-04-2021 18:35:00;379.3;379.3;204.6;204.6;0.74;0.59;0.80;0.70;231.8;233.3;232.0;1.073;1.083;1.062;512;0;37.6;0.996;49.98;0.626;0.006;0.06;83.22;5791.94;5;
